timestamp,n_qubits,circuit_depth,noise_level,use_dd,use_noise,circuit_type,run_number,execution_time,compute_time,bitstring_counts,jsd_vs_ideal,jsd_vs_noisy_no_dd
2025-05-29T11:23:25,4,10,0.05,True,True,Noisy + DD,2,0.0303347110748291,0.09506964683532715,"{""1010"": 85, ""0000"": 74, ""1110"": 11, ""0111"": 142, ""0010"": 77, ""0011"": 110, ""1011"": 169, ""1000"": 129, ""0110"": 55, ""1001"": 17, ""0100"": 81, ""0001"": 19, ""0101"": 17, ""1111"": 22, ""1100"": 14, ""1101"": 2}",0.008890346013257925,0.0027868774619287376
2025-05-29T11:23:25,4,10,0.05,True,True,Noisy + DD,3,0.032817840576171875,0.12302827835083008,"{""1011"": 185, ""1000"": 128, ""0110"": 66, ""0010"": 62, ""0101"": 8, ""1100"": 12, ""0100"": 88, ""0011"": 110, ""1111"": 10, ""0111"": 124, ""1010"": 79, ""1110"": 10, ""0000"": 92, ""1001"": 26, ""0001"": 21, ""1101"": 3}",0.006389306465915565,0.005235988610080139
2025-05-29T11:23:25,4,20,0.05,False,False,"Ideal (No Noise, No DD)",1,0.012299537658691406,0.13601040840148926,"{""1001"": 236, ""0101"": 238, ""0100"": 198, ""1000"": 183, ""0110"": 65, ""1010"": 73, ""0001"": 15, ""0000"": 7, ""1100"": 1, ""1011"": 4, ""0111"": 2, ""0010"": 2}",0.0,
2025-05-29T11:23:25,4,20,0.05,False,False,"Ideal (No Noise, No DD)",2,0.021990060806274414,0.10331559181213379,"{""0101"": 242, ""0100"": 193, ""1001"": 243, ""0110"": 60, ""1010"": 65, ""1000"": 191, ""0000"": 12, ""1011"": 4, ""0001"": 10, ""1101"": 1, ""1100"": 1, ""0010"": 2}",0.0,
2025-05-29T11:23:25,4,20,0.05,False,False,"Ideal (No Noise, No DD)",3,0.012142181396484375,0.05964016914367676,"{""1001"": 226, ""0100"": 211, ""0101"": 229, ""1000"": 191, ""0110"": 55, ""1010"": 73, ""0010"": 4, ""0111"": 6, ""0000"": 12, ""1100"": 1, ""1011"": 3, ""0001"": 11, ""1101"": 1, ""1110"": 1}",0.0,
2025-05-29T11:23:25,4,20,0.05,False,True,Noisy (No DD),1,0.02939581871032715,0.10495471954345703,"{""1001"": 190, ""0100"": 165, ""1000"": 160, ""0110"": 65, ""1010"": 75, ""0101"": 197, ""1101"": 23, ""0000"": 30, ""0111"": 22, ""1011"": 25, ""0001"": 27, ""0010"": 17, ""1100"": 15, ""1110"": 9, ""1111"": 1, ""0011"": 3}",0.03586257380946993,
2025-05-29T11:23:25,4,20,0.05,False,True,Noisy (No DD),2,0.027735233306884766,0.09240841865539551,"{""1000"": 153, ""1001"": 216, ""0101"": 189, ""0100"": 161, ""0000"": 25, ""1010"": 75, ""0110"": 55, ""0001"": 39, ""0111"": 18, ""0011"": 4, ""1011"": 20, ""1110"": 14, ""0010"": 4, ""1101"": 30, ""1100"": 20, ""1111"": 1}",0.03857232961904294,
2025-05-29T11:23:25,4,20,0.05,False,True,Noisy (No DD),3,0.03050708770751953,0.16579127311706543,"{""1011"": 24, ""0101"": 206, ""0100"": 155, ""1010"": 71, ""0000"": 26, ""1001"": 194, ""1101"": 27, ""1100"": 19, ""0110"": 73, ""1110"": 5, ""1000"": 159, ""0001"": 26, ""0111"": 28, ""1111"": 2, ""0010"": 6, ""0011"": 3}",0.030164809458999246,
2025-05-29T11:23:25,4,20,0.05,True,True,Noisy + DD,1,0.058583736419677734,0.10436081886291504,"{""0100"": 160, ""0001"": 29, ""1000"": 165, ""0110"": 61, ""1010"": 74, ""1001"": 201, ""0101"": 200, ""1011"": 27, ""0011"": 3, ""0111"": 24, ""0000"": 20, ""1100"": 24, ""1101"": 20, ""1111"": 4, ""0010"": 9, ""1110"": 3}",0.033206955724571094,0.0031110264193839983
2025-05-29T11:23:25,4,20,0.05,True,True,Noisy + DD,2,0.058344125747680664,0.09767675399780273,"{""1001"": 199, ""0100"": 165, ""1011"": 26, ""0101"": 234, ""1000"": 139, ""0110"": 62, ""0111"": 20, ""1101"": 28, ""1010"": 63, ""0010"": 10, ""1100"": 17, ""0011"": 4, ""0000"": 29, ""0001"": 26, ""1110"": 1, ""1111"": 1}",0.03375594175718109,0.006810845678609207
2025-05-29T11:23:25,4,20,0.05,True,True,Noisy + DD,3,0.05846261978149414,0.09730792045593262,"{""1001"": 221, ""1101"": 25, ""0100"": 167, ""1010"": 70, ""1111"": 1, ""1000"": 141, ""0101"": 194, ""0110"": 76, ""0001"": 29, ""0000"": 23, ""0111"": 15, ""1011"": 24, ""1100"": 15, ""0010"": 11, ""0011"": 3, ""1110"": 9}",0.02738113203239399,0.002830373033215402
2025-05-29T11:23:25,4,30,0.05,False,False,"Ideal (No Noise, No DD)",1,0.015709638595581055,0.05050969123840332,"{""1001"": 81, ""0010"": 127, ""1010"": 134, ""1110"": 30, ""0111"": 44, ""1000"": 96, ""1011"": 43, ""0001"": 94, ""0110"": 96, ""0101"": 50, ""0100"": 52, ""0000"": 84, ""1101"": 14, ""0011"": 55, ""1100"": 14, ""1111"": 10}",0.0,
2025-05-29T11:23:25,4,30,0.05,False,False,"Ideal (No Noise, No DD)",2,0.016061067581176758,0.09864282608032227,"{""1010"": 127, ""0011"": 60, ""0110"": 90, ""0010"": 127, ""0100"": 61, ""0111"": 37, ""1001"": 84, ""0000"": 92, ""0101"": 53, ""1011"": 54, ""1000"": 87, ""1100"": 12, ""0001"": 98, ""1111"": 6, ""1110"": 21, ""1101"": 15}",0.0,
2025-05-29T11:23:25,4,30,0.05,False,False,"Ideal (No Noise, No DD)",3,0.01582789421081543,0.053061485290527344,"{""1000"": 89, ""0110"": 90, ""0010"": 135, ""1001"": 78, ""0000"": 92, ""0011"": 54, ""1010"": 125, ""0100"": 56, ""1100"": 20, ""0001"": 100, ""0111"": 33, ""0101"": 66, ""1011"": 45, ""1111"": 8, ""1110"": 17, ""1101"": 16}",0.0,
2025-05-29T11:23:25,4,30,0.05,False,True,Noisy (No DD),1,0.041387081146240234,0.08045220375061035,"{""1001"": 79, ""0000"": 70, ""1110"": 40, ""0111"": 43, ""1100"": 37, ""0011"": 61, ""1101"": 26, ""1011"": 54, ""1010"": 104, ""0101"": 68, ""0100"": 56, ""0001"": 93, ""1000"": 72, ""0110"": 83, ""0010"": 117, ""1111"": 21}",0.008350551366558979,
2025-05-29T11:23:25,4,30,0.05,False,True,Noisy (No DD),2,0.04144787788391113,0.0959007740020752,"{""0010"": 112, ""1000"": 69, ""0101"": 54, ""1111"": 18, ""0111"": 61, ""1001"": 69, ""0110"": 89, ""0011"": 62, ""1110"": 36, ""0100"": 70, ""1010"": 105, ""1100"": 29, ""1011"": 67, ""1101"": 37, ""0000"": 83, ""0001"": 63}",0.01217507636106809,
2025-05-29T11:23:25,4,30,0.05,False,True,Noisy (No DD),3,0.042206525802612305,0.08893060684204102,"{""0111"": 50, ""0000"": 97, ""1010"": 107, ""0110"": 89, ""0010"": 113, ""1001"": 75, ""1000"": 87, ""0011"": 55, ""0001"": 69, ""1110"": 44, ""1011"": 59, ""0101"": 60, ""0100"": 52, ""1101"": 24, ""1100"": 29, ""1111"": 14}",0.00791904113642073,
2025-05-29T11:23:25,4,30,0.05,True,True,Noisy + DD,1,0.08746576309204102,0.17364287376403809,"{""0001"": 87, ""0011"": 72, ""1110"": 43, ""1011"": 53, ""1010"": 106, ""1000"": 79, ""0000"": 77, ""0100"": 53, ""0111"": 55, ""0010"": 107, ""1101"": 23, ""0110"": 83, ""1001"": 71, ""1111"": 18, ""0101"": 67, ""1100"": 30}",0.0069989456864941735,0.001340273908420658
2025-05-29T11:23:25,4,30,0.05,True,True,Noisy + DD,2,0.08684062957763672,0.1704692840576172,"{""0100"": 68, ""0010"": 126, ""0110"": 93, ""1011"": 51, ""1101"": 30, ""1100"": 24, ""0001"": 74, ""1001"": 87, ""0011"": 65, ""1010"": 106, ""0111"": 42, ""0101"": 65, ""0000"": 66, ""1000"": 66, ""1110"": 43, ""1111"": 18}",0.009259697338225445,0.0035494005502594923
2025-05-29T11:23:25,4,30,0.05,True,True,Noisy + DD,3,0.08805489540100098,0.3124518394470215,"{""1001"": 75, ""0100"": 54, ""0001"": 85, ""0010"": 105, ""1000"": 70, ""0011"": 64, ""0000"": 86, ""1110"": 41, ""1011"": 59, ""1010"": 101, ""0101"": 69, ""1111"": 20, ""1100"": 33, ""0110"": 78, ""1101"": 33, ""0111"": 51}",0.010363187852898961,0.0023379087770949527
2025-05-29T11:23:25,4,40,0.05,False,False,"Ideal (No Noise, No DD)",1,0.020987749099731445,0.0609431266784668,"{""0001"": 51, ""0000"": 271, ""0011"": 401, ""0010"": 286, ""1110"": 1, ""1011"": 3, ""0100"": 1, ""0111"": 4, ""0110"": 2, ""1010"": 1, ""1000"": 3}",0.0,
2025-05-29T11:23:25,4,40,0.05,False,False,"Ideal (No Noise, No DD)",2,0.020498991012573242,0.061487436294555664,"{""0011"": 402, ""0001"": 37, ""0010"": 303, ""0000"": 271, ""0111"": 3, ""1111"": 1, ""1010"": 2, ""1011"": 1, ""0100"": 3, ""1000"": 1}",0.0,
2025-05-29T11:23:25,4,40,0.05,False,False,"Ideal (No Noise, No DD)",3,0.02081465721130371,0.059041500091552734,"{""0010"": 299, ""0011"": 425, ""0000"": 250, ""0001"": 36, ""0111"": 3, ""0110"": 1, ""1010"": 2, ""1100"": 2, ""1011"": 4, ""0100"": 2}",0.0,
2025-05-29T11:23:25,4,40,0.05,False,True,Noisy (No DD),1,0.05350542068481445,0.10028409957885742,"{""0000"": 178, ""0010"": 169, ""1110"": 23, ""0001"": 108, ""0011"": 265, ""0111"": 45, ""1000"": 20, ""1001"": 17, ""1100"": 20, ""0101"": 21, ""0100"": 26, ""1011"": 42, ""1111"": 31, ""0110"": 28, ""1010"": 22, ""1101"": 9}",0.10585121039366087,
2025-05-29T11:23:25,4,40,0.05,False,True,Noisy (No DD),2,0.053910017013549805,0.10221672058105469,"{""0010"": 191, ""0011"": 264, ""0000"": 157, ""1010"": 30, ""1000"": 26, ""1001"": 16, ""1111"": 41, ""0111"": 30, ""1011"": 43, ""1110"": 26, ""0001"": 97, ""1100"": 28, ""0110"": 29, ""1101"": 8, ""0100"": 23, ""0101"": 15}",0.1180936826584922,
2025-05-29T11:23:25,4,40,0.05,False,True,Noisy (No DD),3,0.0551297664642334,0.10347461700439453,"{""0010"": 181, ""1001"": 12, ""0000"": 183, ""0011"": 263, ""1010"": 28, ""0110"": 31, ""0001"": 68, ""1110"": 33, ""0100"": 30, ""1100"": 30, ""1000"": 40, ""1011"": 32, ""1101"": 11, ""0111"": 34, ""1111"": 30, ""0101"": 18}",0.1133468501872935,
2025-05-29T11:23:25,4,40,0.05,True,True,Noisy + DD,1,0.11507248878479004,0.17017221450805664,"{""1000"": 29, ""0010"": 179, ""0011"": 291, ""0001"": 88, ""0000"": 154, ""0111"": 36, ""1011"": 50, ""0110"": 30, ""0100"": 21, ""1010"": 29, ""1100"": 24, ""1111"": 34, ""1001"": 14, ""1110"": 27, ""0101"": 10, ""1101"": 8}",0.10469923852503783,0.0037532939175317164
2025-05-29T11:23:25,4,40,0.05,True,True,Noisy + DD,2,0.11530756950378418,0.1717846393585205,"{""0000"": 168, ""0001"": 94, ""0011"": 254, ""0101"": 18, ""1100"": 26, ""0111"": 40, ""1011"": 47, ""0010"": 183, ""0100"": 33, ""1010"": 32, ""1111"": 40, ""1000"": 32, ""0110"": 23, ""1110"": 18, ""1101"": 9, ""1001"": 7}",0.12054279675675877,0.0027024411044372374
2025-05-29T11:23:25,4,40,0.05,True,True,Noisy + DD,3,0.11517953872680664,0.16867923736572266,"{""0011"": 279, ""0010"": 188, ""0000"": 163, ""0001"": 93, ""1100"": 23, ""1011"": 31, ""1001"": 16, ""1010"": 26, ""0100"": 20, ""1111"": 41, ""1000"": 28, ""0110"": 30, ""1101"": 14, ""0111"": 34, ""1110"": 23, ""0101"": 15}",0.1076561160071046,0.0037962325628834526
2025-05-29T11:23:25,5,10,0.05,False,False,"Ideal (No Noise, No DD)",1,0.006880998611450195,0.03579378128051758,"{""10100"": 521, ""11110"": 23, ""10110"": 139, ""11100"": 94, ""10010"": 65, ""10101"": 17, ""01110"": 23, ""10000"": 31, ""11010"": 10, ""01100"": 72, ""10011"": 2, ""00100"": 7, ""01010"": 2, ""11011"": 1, ""10111"": 8, ""01000"": 2, ""01101"": 1, ""11101"": 3, ""01111"": 1, ""01011"": 1, ""11000"": 1}",0.0,
2025-05-29T11:23:25,5,10,0.05,False,False,"Ideal (No Noise, No DD)",2,0.006766080856323242,0.03514671325683594,"{""10110"": 142, ""10100"": 544, ""11100"": 98, ""10111"": 9, ""01100"": 65, ""10101"": 25, ""10010"": 52, ""10000"": 20, ""11110"": 23, ""00100"": 3, ""01101"": 5, ""11010"": 6, ""01110"": 15, ""00110"": 2, ""11011"": 2, ""11101"": 3, ""00101"": 1, ""11000"": 2, ""01010"": 4, ""10001"": 1, ""00010"": 1, ""10011"": 1}",0.0,
2025-05-29T11:23:25,5,10,0.05,False,False,"Ideal (No Noise, No DD)",3,0.006734609603881836,0.0346226692199707,"{""11100"": 107, ""01100"": 67, ""10100"": 558, ""10010"": 49, ""10110"": 117, ""11101"": 7, ""10111"": 4, ""01010"": 9, ""10000"": 21, ""11110"": 23, ""00100"": 8, ""01110"": 14, ""11000"": 1, ""01111"": 1, ""10101"": 18, ""10011"": 1, ""11010"": 9, ""00110"": 1, ""01101"": 4, ""11111"": 1, ""01000"": 1, ""00010"": 2, ""10001"": 1}",0.0,
2025-05-29T11:23:25,5,10,0.05,False,True,Noisy (No DD),1,0.021768808364868164,0.05258941650390625,"{""10100"": 451, ""11100"": 112, ""10010"": 58, ""01100"": 76, ""10110"": 136, ""10101"": 20, ""00100"": 14, ""01110"": 13, ""10111"": 4, ""01010"": 12, ""01000"": 8, ""11101"": 5, ""11110"": 28, ""10000"": 43, ""01101"": 3, ""11000"": 13, ""11010"": 16, ""00110"": 5, ""00000"": 2, ""11011"": 1, ""00101"": 1, ""11001"": 2, ""10001"": 1}",0.015656166480927203,
2025-05-29T11:23:25,5,10,0.05,False,True,Noisy (No DD),2,0.021871328353881836,0.0525820255279541,"{""10100"": 473, ""10110"": 141, ""10111"": 4, ""11010"": 14, ""10000"": 39, ""01100"": 55, ""11100"": 106, ""10010"": 67, ""11110"": 25, ""01110"": 19, ""01000"": 9, ""00100"": 12, ""01010"": 13, ""11101"": 10, ""11000"": 8, ""11111"": 3, ""10101"": 13, ""00111"": 1, ""01101"": 4, ""01111"": 1, ""10011"": 3, ""00010"": 1, ""00110"": 2, ""10001"": 1}",0.016422765007415747,
2025-05-29T11:23:25,5,10,0.05,False,True,Noisy (No DD),3,0.0220792293548584,0.05280900001525879,"{""10010"": 66, ""11110"": 35, ""10100"": 482, ""10000"": 37, ""10110"": 133, ""01100"": 50, ""11100"": 114, ""10101"": 20, ""00100"": 11, ""01010"": 9, ""00010"": 2, ""01000"": 4, ""11000"": 7, ""11010"": 16, ""01110"": 15, ""10001"": 3, ""00110"": 2, ""11101"": 7, ""10111"": 6, ""10011"": 2, ""01111"": 2, ""00111"": 1}",0.009559689523133028,
